entry_time,exit_time,side,entry_price,exit_price,bars_held,gross_pnl_pct,net_pnl_pct
2026-04-20 18:15:00+00:00,2026-04-20 18:25:00+00:00,LONG,267.52,267.22,2,-0.1093,-0.2493
2026-04-22 15:55:00+00:00,2026-04-22 16:00:00+00:00,SHORT,257.49,258.59,1,-0.4257,-0.5657
2026-04-22 17:20:00+00:00,2026-04-22 17:30:00+00:00,SHORT,258.02,258.49,2,-0.1819,-0.3219
2026-04-22 17:40:00+00:00,2026-04-22 17:45:00+00:00,SHORT,257.61,259.62,1,-0.7783,-0.9183
2026-04-22 17:55:00+00:00,2026-04-22 18:40:00+00:00,SHORT,256.85,259.73,9,-1.121,-1.261
2026-04-23 13:55:00+00:00,2026-04-23 18:40:00+00:00,SHORT,252.31,247.79,57,1.7928,1.6528
2026-04-24 14:40:00+00:00,2026-04-24 19:25:00+00:00,SHORT,248.22,242.97,57,2.1158,1.9758
2026-04-27 16:45:00+00:00,2026-04-27 17:15:00+00:00,SHORT,236.59,238.02,6,-0.6017,-0.7417
2026-04-27 17:20:00+00:00,2026-04-27 18:35:00+00:00,SHORT,236.62,237.39,15,-0.327,-0.467
2026-04-27 18:40:00+00:00,2026-04-28 13:35:00+00:00,SHORT,235.27,230.48,17,2.0357,1.8957
2026-04-28 13:40:00+00:00,2026-04-28 13:45:00+00:00,SHORT,230.08,230.5,1,-0.18,-0.32
2026-04-29 15:25:00+00:00,2026-04-29 15:35:00+00:00,LONG,242.23,239.86,2,-0.976,-1.116
2026-04-30 15:10:00+00:00,2026-04-30 15:15:00+00:00,LONG,247.23,246.7,1,-0.2147,-0.3547
2026-04-30 15:50:00+00:00,2026-04-30 16:00:00+00:00,LONG,246.99,246.76,2,-0.0922,-0.2322
2026-05-01 13:45:00+00:00,2026-05-01 14:20:00+00:00,LONG,253.63,252.83,7,-0.3147,-0.4547
2026-05-04 15:50:00+00:00,2026-05-04 15:55:00+00:00,LONG,266.93,266.01,1,-0.3463,-0.4863
2026-05-04 16:00:00+00:00,2026-05-05 13:40:00+00:00,LONG,267.21,285.72,50,6.9275,6.7875
2026-05-05 14:35:00+00:00,2026-05-05 14:55:00+00:00,LONG,286.39,285.5,4,-0.3128,-0.4528
2026-05-06 14:50:00+00:00,2026-05-06 15:05:00+00:00,LONG,309.49,308.61,3,-0.2827,-0.4227
2026-05-08 16:10:00+00:00,2026-05-08 17:00:00+00:00,LONG,331.24,328.63,10,-0.7873,-0.9273
2026-05-08 19:35:00+00:00,2026-05-08 19:40:00+00:00,LONG,329.68,329.24,1,-0.1324,-0.2724
2026-05-11 15:15:00+00:00,2026-05-11 15:35:00+00:00,LONG,326.07,325.44,4,-0.1936,-0.3336
2026-05-13 15:25:00+00:00,2026-05-13 16:05:00+00:00,LONG,327.03,324.48,8,-0.7805,-0.9205
2026-05-13 16:40:00+00:00,2026-05-13 17:15:00+00:00,LONG,327.5,325.89,7,-0.4898,-0.6298
2026-05-14 14:30:00+00:00,2026-05-14 14:35:00+00:00,LONG,335.96,335.64,1,-0.0952,-0.2352
2026-05-14 14:40:00+00:00,2026-05-14 15:00:00+00:00,LONG,336.03,335.46,4,-0.1695,-0.3095
2026-05-20 17:40:00+00:00,2026-05-20 19:55:00+00:00,SHORT,330.69,332.29,27,-0.483,-0.623
2026-05-21 16:35:00+00:00,2026-05-21 16:45:00+00:00,LONG,340.4,338.47,2,-0.5643,-0.7043
2026-05-21 17:00:00+00:00,2026-05-21 18:05:00+00:00,LONG,340.23,336.57,13,-1.0773,-1.2173
2026-05-21 19:05:00+00:00,2026-05-21 19:45:00+00:00,LONG,342.15,339.19,8,-0.8669,-1.0069
