entry_time,exit_time,side,entry_price,exit_price,bars_held,gross_pnl_pct,net_pnl_pct
2026-04-16 18:50:00+00:00,2026-04-16 19:55:00+00:00,SHORT,449.5,449.62,13,-0.025,-0.165
2026-04-17 14:00:00+00:00,2026-04-17 14:55:00+00:00,LONG,451.97,450.02,11,-0.4314,-0.5714
2026-04-17 16:05:00+00:00,2026-04-17 17:15:00+00:00,LONG,454.46,454.02,14,-0.0962,-0.2362
2026-04-17 19:35:00+00:00,2026-04-20 13:45:00+00:00,SHORT,451.31,453.21,8,-0.4204,-0.5604
2026-04-20 14:40:00+00:00,2026-04-20 15:20:00+00:00,LONG,454.0,453.01,8,-0.2177,-0.3577
2026-04-20 17:15:00+00:00,2026-04-20 18:55:00+00:00,SHORT,451.22,448.7,20,0.558,0.418
2026-04-21 13:35:00+00:00,2026-04-21 14:40:00+00:00,LONG,451.62,450.73,13,-0.1965,-0.3365
2026-04-21 15:00:00+00:00,2026-04-21 16:00:00+00:00,SHORT,447.74,448.33,12,-0.1311,-0.2711
2026-04-21 17:00:00+00:00,2026-04-21 18:45:00+00:00,SHORT,445.51,442.82,21,0.6034,0.4634
2026-04-22 13:35:00+00:00,2026-04-22 14:55:00+00:00,LONG,445.88,447.79,16,0.4284,0.2884
2026-04-22 15:30:00+00:00,2026-04-22 16:00:00+00:00,SHORT,447.28,448.26,6,-0.219,-0.359
2026-04-22 16:20:00+00:00,2026-04-22 17:00:00+00:00,SHORT,445.08,446.76,8,-0.378,-0.518
2026-04-22 18:00:00+00:00,2026-04-22 19:00:00+00:00,SHORT,442.36,444.1,12,-0.3924,-0.5324
2026-04-23 13:50:00+00:00,2026-04-23 17:35:00+00:00,LONG,445.86,450.79,45,1.1062,0.9662
2026-04-23 18:40:00+00:00,2026-04-24 13:35:00+00:00,SHORT,448.81,448.04,17,0.1712,0.0312
2026-04-24 14:45:00+00:00,2026-04-24 14:50:00+00:00,LONG,448.52,446.85,1,-0.3721,-0.5121
2026-04-24 15:30:00+00:00,2026-04-24 17:45:00+00:00,LONG,449.51,452.0,27,0.5519,0.4119
2026-04-24 18:10:00+00:00,2026-04-27 14:30:00+00:00,SHORT,450.82,447.09,34,0.828,0.688
2026-04-27 14:55:00+00:00,2026-04-27 16:20:00+00:00,LONG,448.77,447.73,17,-0.232,-0.372
2026-04-27 17:20:00+00:00,2026-04-27 18:30:00+00:00,SHORT,446.56,445.8,14,0.1709,0.0309
2026-04-27 19:05:00+00:00,2026-04-27 19:30:00+00:00,LONG,447.29,445.74,5,-0.3456,-0.4856
2026-04-28 15:05:00+00:00,2026-04-28 15:40:00+00:00,LONG,450.43,448.08,7,-0.5214,-0.6614
2026-04-28 17:25:00+00:00,2026-04-29 14:35:00+00:00,SHORT,445.22,433.9,44,2.5416,2.4016
2026-04-29 15:15:00+00:00,2026-04-29 15:50:00+00:00,SHORT,430.99,433.57,7,-0.5996,-0.7396
2026-04-29 17:10:00+00:00,2026-04-29 18:00:00+00:00,SHORT,429.23,430.21,10,-0.2285,-0.3685
2026-04-30 13:55:00+00:00,2026-04-30 14:45:00+00:00,LONG,431.29,430.11,10,-0.2736,-0.4136
2026-04-30 15:25:00+00:00,2026-04-30 17:00:00+00:00,LONG,433.47,434.13,19,0.152,0.012
2026-04-30 17:15:00+00:00,2026-04-30 18:15:00+00:00,LONG,436.5,435.47,12,-0.2366,-0.3766
2026-05-01 13:45:00+00:00,2026-05-01 16:05:00+00:00,SHORT,434.36,429.96,28,1.0138,0.8738
2026-05-01 16:30:00+00:00,2026-05-01 17:30:00+00:00,SHORT,425.9,426.41,12,-0.1202,-0.2602
2026-05-01 18:25:00+00:00,2026-05-01 19:15:00+00:00,SHORT,422.95,424.1,10,-0.2702,-0.4102
2026-05-04 13:35:00+00:00,2026-05-04 15:20:00+00:00,LONG,429.29,429.89,21,0.1392,-0.0008
2026-05-04 15:45:00+00:00,2026-05-04 19:05:00+00:00,SHORT,428.16,421.55,40,1.5441,1.4041
2026-05-04 19:40:00+00:00,2026-05-05 13:35:00+00:00,LONG,424.3,422.05,5,-0.5304,-0.6704
2026-05-05 15:20:00+00:00,2026-05-05 17:00:00+00:00,LONG,423.83,424.42,20,0.1382,-0.0018
2026-05-05 17:35:00+00:00,2026-05-05 18:25:00+00:00,SHORT,422.76,423.48,10,-0.169,-0.309
2026-05-06 13:35:00+00:00,2026-05-06 13:50:00+00:00,SHORT,419.88,421.47,3,-0.3792,-0.5192
2026-05-06 14:35:00+00:00,2026-05-06 14:55:00+00:00,LONG,425.08,422.38,4,-0.6365,-0.7765
2026-05-06 15:35:00+00:00,2026-05-06 17:10:00+00:00,SHORT,420.7,420.06,19,0.1522,0.0122
2026-05-06 17:25:00+00:00,2026-05-06 17:45:00+00:00,LONG,421.16,419.69,4,-0.3479,-0.4879
2026-05-06 18:20:00+00:00,2026-05-06 19:25:00+00:00,SHORT,416.89,417.56,13,-0.1599,-0.2999
2026-05-07 15:25:00+00:00,2026-05-07 16:50:00+00:00,SHORT,413.78,413.22,17,0.1365,-0.0035
2026-05-07 18:55:00+00:00,2026-05-07 19:15:00+00:00,SHORT,409.85,412.18,4,-0.5692,-0.7092
2026-05-08 14:50:00+00:00,2026-05-08 15:20:00+00:00,LONG,413.51,411.1,6,-0.5838,-0.7238
2026-05-08 15:55:00+00:00,2026-05-08 18:55:00+00:00,SHORT,409.21,405.57,36,0.8899,0.7499
2026-05-08 19:05:00+00:00,2026-05-08 19:25:00+00:00,LONG,408.08,405.57,4,-0.6136,-0.7536
2026-05-11 14:35:00+00:00,2026-05-11 16:30:00+00:00,SHORT,401.22,401.12,23,0.0252,-0.1148
2026-05-11 17:00:00+00:00,2026-05-11 18:10:00+00:00,LONG,402.8,402.71,14,-0.0204,-0.1604
2026-05-11 18:30:00+00:00,2026-05-11 19:05:00+00:00,SHORT,399.76,403.46,7,-0.926,-1.066
2026-05-12 13:35:00+00:00,2026-05-12 14:30:00+00:00,LONG,408.28,404.68,11,-0.8829,-1.0229
2026-05-12 15:00:00+00:00,2026-05-12 17:25:00+00:00,LONG,409.73,411.44,29,0.4169,0.2769
2026-05-12 18:35:00+00:00,2026-05-12 19:25:00+00:00,SHORT,409.54,411.03,10,-0.3643,-0.5043
2026-05-13 14:15:00+00:00,2026-05-13 19:10:00+00:00,SHORT,407.02,399.11,59,1.9435,1.8035
2026-05-13 19:50:00+00:00,2026-05-14 13:35:00+00:00,SHORT,396.87,399.1,3,-0.5603,-0.7003
2026-05-14 14:55:00+00:00,2026-05-14 16:20:00+00:00,SHORT,395.87,392.86,17,0.76,0.62
2026-05-14 17:30:00+00:00,2026-05-14 18:00:00+00:00,LONG,395.65,393.93,6,-0.4347,-0.5747
2026-05-14 19:30:00+00:00,2026-05-14 19:55:00+00:00,SHORT,392.47,394.46,5,-0.5084,-0.6484
2026-05-15 13:35:00+00:00,2026-05-15 15:20:00+00:00,SHORT,389.99,392.25,21,-0.5796,-0.7196
2026-05-15 18:35:00+00:00,2026-05-15 19:05:00+00:00,SHORT,389.02,390.15,6,-0.2917,-0.4317
2026-05-18 14:15:00+00:00,2026-05-18 14:50:00+00:00,LONG,391.95,390.66,7,-0.3274,-0.4674
2026-05-18 16:25:00+00:00,2026-05-18 18:15:00+00:00,SHORT,388.01,386.39,22,0.4188,0.2788
2026-05-18 18:40:00+00:00,2026-05-19 13:35:00+00:00,LONG,389.39,387.96,17,-0.3681,-0.5081
2026-05-19 13:55:00+00:00,2026-05-19 14:15:00+00:00,SHORT,386.25,388.75,4,-0.646,-0.786
2026-05-19 16:50:00+00:00,2026-05-19 17:05:00+00:00,LONG,389.8,387.31,3,-0.6378,-0.7778
2026-05-19 17:35:00+00:00,2026-05-20 13:35:00+00:00,SHORT,385.19,383.91,30,0.331,0.191
2026-05-20 14:50:00+00:00,2026-05-20 15:20:00+00:00,LONG,385.19,382.65,6,-0.6595,-0.7995
2026-05-20 17:40:00+00:00,2026-05-21 13:55:00+00:00,SHORT,380.79,379.04,33,0.459,0.319
2026-05-21 14:10:00+00:00,2026-05-21 14:35:00+00:00,SHORT,376.71,378.42,5,-0.4521,-0.5921
2026-05-21 14:55:00+00:00,2026-05-21 16:50:00+00:00,LONG,379.68,381.47,23,0.4704,0.3304
2026-05-21 17:35:00+00:00,2026-05-21 18:35:00+00:00,SHORT,380.33,379.79,12,0.14,0.0
2026-05-22 14:00:00+00:00,2026-05-22 15:05:00+00:00,SHORT,374.46,375.5,13,-0.2768,-0.4168
2026-05-22 16:15:00+00:00,2026-05-22 16:50:00+00:00,LONG,376.53,375.66,7,-0.232,-0.372
2026-05-22 17:45:00+00:00,2026-05-22 18:05:00+00:00,SHORT,373.81,375.04,4,-0.3289,-0.4689
2026-05-22 18:50:00+00:00,2026-05-22 19:55:00+00:00,SHORT,372.88,371.6,13,0.3449,0.2049
