,vwap_pullback,ema_breakout,rsi_mean_reversion
2026-04-01 16:45:00+00:00,1.0083365784733123,0.9921997597146618,1.0
2026-04-01 16:50:00+00:00,1.0069904852074945,0.9908752085247009,1.0
2026-04-01 16:55:00+00:00,1.011006131155216,0.9948265904635185,1.0
2026-04-01 17:00:00+00:00,1.01183213681518,0.9956393772202777,1.0
2026-04-01 17:05:00+00:00,1.0129676042413411,0.9967566733012221,1.0
2026-04-01 17:10:00+00:00,1.012373604441631,0.9961721795209455,1.0
2026-04-01 17:15:00+00:00,1.0109160487652182,0.9947379496985016,1.0
2026-04-01 17:20:00+00:00,1.0128969826731886,0.9966871819186345,1.0
2026-04-01 17:25:00+00:00,1.0116161095402152,0.9954268071173102,1.0
2026-04-01 17:30:00+00:00,1.0124305649343588,0.9962282284518323,1.0
2026-04-01 17:35:00+00:00,1.0165102604086098,1.0002426349066589,1.0
2026-04-01 17:40:00+00:00,1.0166478489393143,1.0003780215523672,1.0
2026-04-01 17:45:00+00:00,1.017491124483523,1.0012078018164174,1.0
2026-04-01 17:50:00+00:00,1.0176743273109305,1.0013880727747595,1.0
2026-04-01 17:55:00+00:00,1.0144266011603955,0.9981923213015176,1.0
2026-04-01 18:00:00+00:00,1.0141591102536318,0.9979291111600997,1.0
2026-04-01 18:05:00+00:00,1.0139811223204265,0.9977539716398953,1.0
2026-04-01 18:10:00+00:00,1.0148168739549084,0.9985763484023943,1.0
2026-04-01 18:15:00+00:00,1.015240852240608,0.9989935415918275,1.0
2026-04-01 18:20:00+00:00,1.0174425644499507,1.001160018908735,1.0
2026-04-01 18:25:00+00:00,1.0174032405774753,1.0011213243521218,1.0
2026-04-01 18:30:00+00:00,1.0167956651930175,1.00052347224268,1.0
2026-04-01 18:35:00+00:00,1.0194700715532896,1.0031550789945238,1.0
2026-04-01 18:40:00+00:00,1.0186155250987357,1.0023142081930725,1.0
2026-04-01 18:45:00+00:00,1.018073121373388,1.001780484774278,1.0
2026-04-01 18:50:00+00:00,1.015497996548653,0.9992465707153376,1.0
2026-04-01 18:55:00+00:00,1.0130129692321574,0.9968013122977124,1.0
2026-04-01 19:00:00+00:00,1.012284858451054,0.996103551379104,1.0
2026-04-01 19:05:00+00:00,1.0105899324706495,0.996103551379104,1.0
2026-04-01 19:10:00+00:00,1.0122572442140092,0.9937628673614638,1.0
2026-04-01 19:15:00+00:00,1.0242880165497361,0.9819519024301057,1.0
2026-04-01 19:20:00+00:00,1.0233963630801741,0.9812645360984046,1.0
2026-04-01 19:25:00+00:00,1.0216788749894108,0.9812645360984046,1.0
2026-04-01 19:30:00+00:00,1.0217685602217665,0.9812645360984046,1.0
2026-04-01 19:35:00+00:00,1.0239422095736919,0.9812645360984046,1.0
2026-04-01 19:40:00+00:00,1.0269416419976916,0.9812645360984046,1.0
2026-04-01 19:45:00+00:00,1.028064414646226,0.9816504840200244,1.0
2026-04-01 19:50:00+00:00,1.0251778566963088,0.9788942452393414,1.0
2026-04-01 19:55:00+00:00,1.0255142602342315,0.9792154611973332,1.0
2026-04-02 13:30:00+00:00,1.0255097871412815,0.9792111900507038,1.0
2026-04-02 13:35:00+00:00,1.0247919302902826,0.9776821589350093,1.0
2026-04-02 13:40:00+00:00,1.0247919302902826,0.977686896111063,1.0
2026-04-02 13:45:00+00:00,1.0247919302902826,0.978216623361684,1.0
2026-04-02 13:50:00+00:00,1.0247919302902826,0.9795659663596104,1.0
2026-04-02 13:55:00+00:00,1.0247919302902826,0.9772530138669961,1.0
2026-04-02 14:00:00+00:00,1.0247919302902826,0.9770330294686423,1.0
2026-04-02 14:05:00+00:00,1.0247919302902826,0.9789878209337087,1.0
2026-04-02 14:10:00+00:00,1.0247919302902826,0.9806729228748275,1.0
2026-04-02 14:15:00+00:00,1.0247919302902826,0.9804292826013228,1.0
2026-04-02 14:20:00+00:00,1.0247919302902826,0.9768473594794372,1.0
2026-04-02 14:25:00+00:00,1.0247919302902826,0.9761635663278015,1.0
2026-04-02 14:30:00+00:00,1.0247919302902826,0.9761635663278015,1.0
2026-04-02 14:35:00+00:00,1.0239943447547812,0.9761635663278015,1.0
2026-04-02 14:40:00+00:00,1.0228886472047305,0.9761635663278015,1.0
2026-04-02 14:45:00+00:00,1.0221726251516872,0.9761635663278015,1.0
2026-04-02 14:50:00+00:00,1.0221726251516872,0.9761635663278015,1.0
2026-04-02 14:55:00+00:00,1.0221726251516872,0.9761635663278015,1.0
2026-04-02 15:00:00+00:00,1.0221726251516872,0.9761635663278015,1.0
2026-04-02 15:05:00+00:00,1.0221726251516872,0.9761635663278015,1.0
2026-04-02 15:10:00+00:00,1.0221726251516872,0.9761635663278015,1.0
2026-04-02 15:15:00+00:00,1.0221726251516872,0.9761635663278015,1.0
2026-04-02 15:20:00+00:00,1.0221726251516872,0.9761635663278015,1.0
2026-04-02 15:25:00+00:00,1.0221726251516872,0.9761635663278015,1.0
2026-04-02 15:30:00+00:00,1.0221726251516872,0.9724504130730011,1.0
2026-04-02 15:35:00+00:00,1.0221726251516872,0.9735354812411887,1.0
2026-04-02 15:40:00+00:00,1.0221726251516872,0.9742798112096893,1.0
2026-04-02 15:45:00+00:00,1.0221726251516872,0.9758104037317402,1.0
2026-04-02 15:50:00+00:00,1.0221726251516872,0.9746654600365976,1.0
2026-04-02 15:55:00+00:00,1.0221726251516872,0.9737365000729379,1.0
2026-04-02 16:00:00+00:00,1.0221726251516872,0.97300517042804,1.0
2026-04-02 16:05:00+00:00,1.0221726251516872,0.9744735804805836,1.0
2026-04-02 16:10:00+00:00,1.0221726251516872,0.9722481464107273,1.0
2026-04-02 16:15:00+00:00,1.0221726251516872,0.972868235471539,1.0
2026-04-02 16:20:00+00:00,1.0221726251516872,0.9749167878047632,1.0
2026-04-02 16:25:00+00:00,1.0221726251516872,0.9773305548282019,1.0
2026-04-02 16:30:00+00:00,1.0221726251516872,0.9770222212604728,1.0
2026-04-02 16:35:00+00:00,1.0221726251516872,0.9770915703062429,1.0
2026-04-02 16:40:00+00:00,1.0221726251516872,0.9771088457423485,1.0
2026-04-02 16:45:00+00:00,1.0221726251516872,0.9782458122064314,1.0
2026-04-02 16:50:00+00:00,1.0221726251516872,0.9774820248827865,1.0
2026-04-02 16:55:00+00:00,1.0221726251516872,0.9754709191324932,1.0
2026-04-02 17:00:00+00:00,1.0221726251516872,0.9765616026888982,1.0
2026-04-02 17:05:00+00:00,1.0221726251516872,0.978701651920009,1.0
2026-04-02 17:10:00+00:00,1.0221726251516872,0.9818446476193416,1.0
2026-04-02 17:15:00+00:00,1.0221726251516872,0.9833889591284666,1.0
2026-04-02 17:20:00+00:00,1.0221726251516872,0.9826976441218221,1.0
2026-04-02 17:25:00+00:00,1.0221726251516872,0.9846014893528332,1.0
2026-04-02 17:30:00+00:00,1.0221726251516872,0.9858727796110391,1.0
2026-04-02 17:35:00+00:00,1.0221726251516872,0.9869420117016449,1.0
2026-04-02 17:40:00+00:00,1.0221726251516872,0.9878208284762862,1.0
2026-04-02 17:45:00+00:00,1.0221726251516872,0.9892681775546771,1.0
2026-04-02 17:50:00+00:00,1.0221726251516872,0.9880320637569251,1.0
2026-04-02 17:55:00+00:00,1.0221726251516872,0.9876595260599202,1.0
2026-04-02 18:00:00+00:00,1.0221726251516872,0.9888098583211634,1.0
2026-04-02 18:05:00+00:00,1.0221726251516872,0.987747876739805,1.0
2026-04-02 18:10:00+00:00,1.0221726251516872,0.9854074844020734,1.0
2026-04-02 18:15:00+00:00,1.0221726251516872,0.9835536601295907,1.0
2026-04-02 18:20:00+00:00,1.0221726251516872,0.9849352258111324,1.0
2026-04-02 18:25:00+00:00,1.0221726251516872,0.9850589429803309,1.0
2026-04-02 18:30:00+00:00,1.0221726251516872,0.9847618358606666,1.0
2026-04-02 18:35:00+00:00,1.0221726251516872,0.9880887258302274,1.0
2026-04-02 18:40:00+00:00,1.0221726251516872,0.9875442232795406,1.0
2026-04-02 18:45:00+00:00,1.0221726251516872,0.9883742870317869,1.0
2026-04-02 18:50:00+00:00,1.0221726251516872,0.9874410813154887,1.0
2026-04-02 18:55:00+00:00,1.0221726251516872,0.9862467138857476,1.0
2026-04-02 19:00:00+00:00,1.0221726251516872,0.9871312441105444,1.0
2026-04-02 19:05:00+00:00,1.0221726251516872,0.9865662928168122,1.0
2026-04-02 19:10:00+00:00,1.0221726251516872,0.9867322926418868,1.0
2026-04-02 19:15:00+00:00,1.0221726251516872,0.9852929070793764,1.0
2026-04-02 19:20:00+00:00,1.0221726251516872,0.9846032020444209,1.0
2026-04-02 19:25:00+00:00,1.0221726251516872,0.9846032020444209,1.0
2026-04-02 19:30:00+00:00,1.0221726251516872,0.9846032020444209,1.0
2026-04-02 19:35:00+00:00,1.0221726251516872,0.9846032020444209,1.0
2026-04-02 19:40:00+00:00,1.0221726251516872,0.9846032020444209,1.0
2026-04-02 19:45:00+00:00,1.0221726251516872,0.9846032020444209,1.0
2026-04-02 19:50:00+00:00,1.0221726251516872,0.9846032020444209,1.0
2026-04-02 19:55:00+00:00,1.0221726251516872,0.9846032020444209,1.0
2026-04-03 13:30:00+00:00,1.0221726251516872,0.9846032020444209,1.0
2026-04-03 13:35:00+00:00,1.0221726251516872,0.9828969726378466,1.0
2026-04-03 13:40:00+00:00,1.0221726251516872,0.9820390390172293,1.0
2026-04-03 13:45:00+00:00,1.0221726251516872,0.9826183289674276,1.0
2026-04-03 13:50:00+00:00,1.0221726251516872,0.9803716346475027,1.0
2026-04-03 13:55:00+00:00,1.0221726251516872,0.9796853745032493,1.0
2026-04-03 14:00:00+00:00,1.0221726251516872,0.9796853745032493,1.0
2026-04-03 14:05:00+00:00,1.0221726251516872,0.9796853745032493,1.0
2026-04-03 14:10:00+00:00,1.0221726251516872,0.9796853745032493,1.0
2026-04-03 14:15:00+00:00,1.0221726251516872,0.9796853745032493,1.0
2026-04-03 14:20:00+00:00,1.0221726251516872,0.9796853745032493,1.0
2026-04-03 14:25:00+00:00,1.0221726251516872,0.9796853745032493,1.0
2026-04-03 14:30:00+00:00,1.0221726251516872,0.9796853745032493,1.0
2026-04-03 14:35:00+00:00,1.0216193134617861,0.9796853745032493,1.0
2026-04-03 14:40:00+00:00,1.0225397343517464,0.9796853745032493,1.0
2026-04-03 14:45:00+00:00,1.0184070233900655,0.9796853745032493,1.0
2026-04-03 14:50:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 14:55:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 15:00:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 15:05:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 15:10:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 15:15:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 15:20:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 15:25:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 15:30:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 15:35:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 15:40:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 15:45:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 15:50:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 15:55:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 16:00:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 16:05:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 16:10:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 16:15:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 16:20:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 16:25:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 16:30:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 16:35:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 16:40:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 16:45:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 16:50:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 16:55:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 17:00:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 17:05:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 17:10:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 17:15:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 17:20:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 17:25:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 17:30:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 17:35:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 17:40:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 17:45:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 17:50:00+00:00,1.0176941384736924,0.9796853745032493,1.0
2026-04-03 17:55:00+00:00,1.0176941384736924,0.9760162170139168,1.0
2026-04-03 18:00:00+00:00,1.0176941384736924,0.9728376357324489,1.0
2026-04-03 18:05:00+00:00,1.0176941384736924,0.9721566493874361,1.0
2026-04-03 18:10:00+00:00,1.019017577914322,0.9721566493874361,1.0
2026-04-03 18:15:00+00:00,1.021526163659821,0.9738693647035634,1.0
2026-04-03 18:20:00+00:00,1.020660533737277,0.9730441186230165,1.0
2026-04-03 18:25:00+00:00,1.0234402317715487,0.9756941366597602,1.0
2026-04-03 18:30:00+00:00,1.0244810769586485,0.9766864237662246,1.0
2026-04-03 18:35:00+00:00,1.0246638055399968,0.976860627593558,1.0
2026-04-03 18:40:00+00:00,1.027036120855414,0.979122268353521,1.0
2026-04-03 18:45:00+00:00,1.0248280388712874,0.9770171990213852,1.0
2026-04-03 18:50:00+00:00,1.0227375958544516,0.9750242804989058,1.0
2026-04-03 18:55:00+00:00,1.0232532243976484,0.9755158536564518,1.0
2026-04-03 19:00:00+00:00,1.0226190826877504,0.9749112962734692,1.0
2026-04-03 19:05:00+00:00,1.025156160475601,0.9773300129166196,1.0
2026-04-03 19:10:00+00:00,1.0248968755883998,0.9770828243302097,1.0
2026-04-03 19:15:00+00:00,1.0248423086889835,0.9770308031157182,1.0
2026-04-03 19:20:00+00:00,1.0289407449520267,0.9809380368819766,1.0
2026-04-03 19:25:00+00:00,1.0275183433567672,0.9795819939462128,1.0
2026-04-03 19:30:00+00:00,1.023265085595052,0.9755271614987676,1.0
2026-04-03 19:35:00+00:00,1.0252202466707347,0.9773911093274228,1.0
2026-04-03 19:40:00+00:00,1.0248694582814768,0.9770566861105292,1.0
2026-04-03 19:45:00+00:00,1.022881109997215,0.9751610993411547,1.0
2026-04-03 19:50:00+00:00,1.0257994499399434,0.9779432912879881,1.0
2026-04-03 19:55:00+00:00,1.0274723374808632,0.9795381343616684,1.0
2026-04-06 13:30:00+00:00,1.024015012504068,0.9762421024062433,1.0
2026-04-06 13:35:00+00:00,1.023298201995315,0.9766875607484445,1.0
2026-04-06 13:40:00+00:00,1.023298201995315,0.9781655641945307,1.0
2026-04-06 13:45:00+00:00,1.0296098205622364,0.9848835242840281,1.0
2026-04-06 13:50:00+00:00,1.0309130285888377,0.9861301208961444,1.0
2026-04-06 13:55:00+00:00,1.0298305069694815,0.9850946240639531,1.0
2026-04-06 14:00:00+00:00,1.0285548655327585,0.9838743965478282,1.0
2026-04-06 14:05:00+00:00,1.0280925042923625,0.983432120300225,1.0
2026-04-06 14:10:00+00:00,1.0296090059381142,0.984882745047214,1.0
2026-04-06 14:15:00+00:00,1.0269264783133603,0.9823167465414749,1.0
2026-04-06 14:20:00+00:00,1.026207629778541,0.9824732743694741,1.0
2026-04-06 14:25:00+00:00,1.026207629778541,0.9825981168550684,1.0
2026-04-06 14:30:00+00:00,1.026207629778541,0.9820219789012667,1.0
2026-04-06 14:35:00+00:00,1.026207629778541,0.9827575443174399,1.0
2026-04-06 14:40:00+00:00,1.026207629778541,0.9859267288573117,1.0
2026-04-06 14:45:00+00:00,1.026207629778541,0.9849840903907371,1.0
2026-04-06 14:50:00+00:00,1.026207629778541,0.9891691875471915,1.0
2026-04-06 14:55:00+00:00,1.026207629778541,0.9870529461488576,1.0
2026-04-06 15:00:00+00:00,1.026207629778541,0.9884614072271851,1.0
2026-04-06 15:05:00+00:00,1.026207629778541,0.9843143160515034,1.0
2026-04-06 15:10:00+00:00,1.026207629778541,0.9848268391216617,1.0
2026-04-06 15:15:00+00:00,1.026207629778541,0.9871738575329672,1.0
2026-04-06 15:20:00+00:00,1.026207629778541,0.9828326366305853,1.0
2026-04-06 15:25:00+00:00,1.026207629778541,0.9821446537849439,1.0
2026-04-06 15:30:00+00:00,1.026207629778541,0.9821446537849439,1.0
2026-04-06 15:35:00+00:00,1.026207629778541,0.9821446537849439,1.0
2026-04-06 15:40:00+00:00,1.026207629778541,0.9821446537849439,1.0
2026-04-06 15:45:00+00:00,1.026207629778541,0.9821446537849439,1.0
2026-04-06 15:50:00+00:00,1.026207629778541,0.9811458161995292,1.0
2026-04-06 15:55:00+00:00,1.026207629778541,0.9794043513851076,1.0
2026-04-06 16:00:00+00:00,1.026207629778541,0.9810535923816792,1.0
2026-04-06 16:05:00+00:00,1.026207629778541,0.9806958690584848,1.0
2026-04-06 16:10:00+00:00,1.026207629778541,0.9818966091178214,1.0
2026-04-06 16:15:00+00:00,1.026207629778541,0.9816249503210888,1.0
2026-04-06 16:20:00+00:00,1.026207629778541,0.9808918119420174,1.0
2026-04-06 16:25:00+00:00,1.026207629778541,0.9818535938778405,1.0
2026-04-06 16:30:00+00:00,1.026207629778541,0.9824146825225679,1.0
2026-04-06 16:35:00+00:00,1.026207629778541,0.9836438149861121,1.0
2026-04-06 16:40:00+00:00,1.026207629778541,0.9843250917070604,1.0
2026-04-06 16:45:00+00:00,1.026207629778541,0.9826116871715544,1.0
2026-04-06 16:50:00+00:00,1.026207629778541,0.9847178408500791,1.0
2026-04-06 16:55:00+00:00,1.026207629778541,0.9828636423363967,1.0
2026-04-06 17:00:00+00:00,1.026207629778541,0.9818350757959414,1.0
2026-04-06 17:05:00+00:00,1.026207629778541,0.9820320732454294,1.0
2026-04-06 17:10:00+00:00,1.026207629778541,0.9806703269981767,1.0
2026-04-06 17:15:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 17:20:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 17:25:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 17:30:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 17:35:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 17:40:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 17:45:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 17:50:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 17:55:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 18:00:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 18:05:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 18:10:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 18:15:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 18:20:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 18:25:00+00:00,1.026207629778541,0.9799838577692779,1.0
2026-04-06 18:30:00+00:00,1.026207629778541,0.980856661950255,1.0
2026-04-06 18:35:00+00:00,1.026207629778541,0.979287814435857,1.0
2026-04-06 18:40:00+00:00,1.026207629778541,0.9784823590809116,1.0
2026-04-06 18:45:00+00:00,1.026207629778541,0.9768659694664381,1.0
2026-04-06 18:50:00+00:00,1.026207629778541,0.9745830912348024,1.0
2026-04-06 18:55:00+00:00,1.026207629778541,0.9739008830709379,1.0
2026-04-06 19:00:00+00:00,1.026207629778541,0.9739008830709379,1.0
2026-04-06 19:05:00+00:00,1.026207629778541,0.9739008830709379,1.0
2026-04-06 19:10:00+00:00,1.026207629778541,0.9739008830709379,1.0
2026-04-06 19:15:00+00:00,1.026207629778541,0.9739008830709379,1.0
2026-04-06 19:20:00+00:00,1.026207629778541,0.9739008830709379,1.0
2026-04-06 19:25:00+00:00,1.026207629778541,0.9739008830709379,1.0
2026-04-06 19:30:00+00:00,1.026207629778541,0.9739008830709379,1.0
2026-04-06 19:35:00+00:00,1.026207629778541,0.9739008830709379,1.0
2026-04-06 19:40:00+00:00,1.026207629778541,0.9739008830709379,1.0
2026-04-06 19:45:00+00:00,1.026207629778541,0.9739008830709379,1.0
2026-04-06 19:50:00+00:00,1.026207629778541,0.9739008830709379,1.0
2026-04-06 19:55:00+00:00,1.026207629778541,0.9705512854884225,1.0
2026-04-07 13:30:00+00:00,1.026207629778541,0.969970426997982,1.0
2026-04-07 13:35:00+00:00,1.026207629778541,0.9697779970493478,1.0
2026-04-07 13:40:00+00:00,1.026207629778541,0.9717030284891212,1.0
2026-04-07 13:45:00+00:00,1.024993250795782,0.9712333405058187,1.0
2026-04-07 13:50:00+00:00,1.0264238853951562,0.9725889396962666,1.0
2026-04-07 13:55:00+00:00,1.027156464255443,0.9732830954998369,1.0
2026-04-07 14:00:00+00:00,1.0261490703356742,0.9723285384223707,1.0
2026-04-07 14:05:00+00:00,1.0296970110458945,0.9756903930543193,1.0
2026-04-07 14:10:00+00:00,1.0317174864563747,0.9776048964725681,1.0
2026-04-07 14:15:00+00:00,1.033572305963343,0.9793624324801365,1.0
2026-04-07 14:20:00+00:00,1.034177590556773,0.9799359704787304,1.0
2026-04-07 14:25:00+00:00,1.0372157666205568,0.9828147971297183,1.0
2026-04-07 14:30:00+00:00,1.0343311275144713,0.9800814545706508,1.0
2026-04-07 14:35:00+00:00,1.0359211887455206,0.9815881186192597,1.0
2026-04-07 14:40:00+00:00,1.0370171417462977,0.9826265899391007,1.0
2026-04-07 14:45:00+00:00,1.0405101305236126,0.9859363748141786,1.0
2026-04-07 14:50:00+00:00,1.0410496666911015,0.9864476128285433,1.0
2026-04-07 14:55:00+00:00,1.042627047553573,0.9879422615817121,1.0
2026-04-07 15:00:00+00:00,1.0422820535649426,0.9876153621960119,1.0
2026-04-07 15:05:00+00:00,1.0395641925247094,0.9850400503536296,1.0
2026-04-07 15:10:00+00:00,1.0397502473023752,0.9852163467371317,1.0
2026-04-07 15:15:00+00:00,1.0442282694090272,0.9894595008907087,1.0
