entry_time,exit_time,side,entry_price,exit_price,bars_held,gross_pnl_pct,net_pnl_pct
2026-05-23 01:12:00+00:00,2026-05-23 02:33:00+00:00,SHORT,58732.81,57271.27,81,2.4885,2.3485
2026-05-23 03:13:00+00:00,2026-05-23 03:23:00+00:00,LONG,57517.91,57421.62,10,-0.1674,-0.3074
2026-05-23 03:54:00+00:00,2026-05-23 03:57:00+00:00,LONG,57611.53,57427.11,3,-0.3201,-0.4601
2026-05-23 04:12:00+00:00,2026-05-23 04:32:00+00:00,SHORT,57214.14,57111.27,20,0.1798,0.0398
2026-05-23 05:05:00+00:00,2026-05-23 05:39:00+00:00,LONG,57355.89,57634.75,34,0.4862,0.3462
2026-05-23 05:45:00+00:00,2026-05-23 05:50:00+00:00,LONG,57995.58,57677.01,5,-0.5493,-0.6893
2026-05-23 06:06:00+00:00,2026-05-23 06:08:00+00:00,SHORT,57503.36,57666.04,2,-0.2829,-0.4229
2026-05-23 06:18:00+00:00,2026-05-23 06:27:00+00:00,SHORT,57409.24,57495.39,9,-0.1501,-0.2901
2026-05-23 06:32:00+00:00,2026-05-23 06:38:00+00:00,LONG,57775.62,57580.0,6,-0.3386,-0.4786
2026-05-23 07:12:00+00:00,2026-05-23 07:18:00+00:00,SHORT,57324.7,57455.54,6,-0.2282,-0.3682
2026-05-23 07:20:00+00:00,2026-05-23 07:44:00+00:00,SHORT,57255.42,57177.31,24,0.1364,-0.0036
2026-05-23 07:51:00+00:00,2026-05-23 08:00:00+00:00,LONG,57503.61,57415.17,9,-0.1538,-0.2938
2026-05-23 08:20:00+00:00,2026-05-23 08:30:00+00:00,LONG,57881.61,57706.3,10,-0.3029,-0.4429
2026-05-23 08:39:00+00:00,2026-05-23 08:54:00+00:00,LONG,58140.67,57939.25,15,-0.3464,-0.4864
2026-05-23 08:59:00+00:00,2026-05-23 09:16:00+00:00,LONG,58248.56,58308.46,17,0.1028,-0.0372
2026-05-23 09:34:00+00:00,2026-05-23 10:05:00+00:00,SHORT,57922.32,57784.67,31,0.2376,0.0976
2026-05-23 10:24:00+00:00,2026-05-23 10:37:00+00:00,LONG,57951.36,57808.19,13,-0.2471,-0.3871
2026-05-23 10:40:00+00:00,2026-05-23 11:06:00+00:00,SHORT,57522.55,57421.59,26,0.1755,0.0355
2026-05-23 11:14:00+00:00,2026-05-23 12:09:00+00:00,LONG,57726.22,58417.82,55,1.1981,1.0581
2026-05-23 12:15:00+00:00,2026-05-23 12:18:00+00:00,SHORT,58114.57,58356.51,3,-0.4163,-0.5563
2026-05-23 12:23:00+00:00,2026-05-23 13:08:00+00:00,LONG,58650.21,59203.53,45,0.9434,0.8034
2026-05-23 13:48:00+00:00,2026-05-23 13:54:00+00:00,LONG,59444.7,59241.6,6,-0.3417,-0.4817
2026-05-23 14:29:00+00:00,2026-05-23 14:37:00+00:00,SHORT,58821.97,58947.2,8,-0.2129,-0.3529
2026-05-23 15:09:00+00:00,2026-05-23 15:17:00+00:00,SHORT,58658.75,58711.46,8,-0.0899,-0.2299
2026-05-23 15:38:00+00:00,2026-05-23 15:40:00+00:00,LONG,58898.73,58748.71,2,-0.2547,-0.3947
2026-05-23 15:54:00+00:00,2026-05-23 16:28:00+00:00,LONG,59008.02,59139.28,34,0.2225,0.0825
2026-05-23 16:34:00+00:00,2026-05-23 16:45:00+00:00,SHORT,58977.62,59046.16,11,-0.1162,-0.2562
2026-05-23 16:57:00+00:00,2026-05-23 17:21:00+00:00,LONG,59383.48,59517.27,24,0.2253,0.0853
2026-05-23 17:34:00+00:00,2026-05-23 17:45:00+00:00,SHORT,59240.62,59346.11,11,-0.1781,-0.3181
2026-05-23 18:16:00+00:00,2026-05-23 18:23:00+00:00,LONG,59406.69,59197.4,7,-0.3523,-0.4923
2026-05-23 18:48:00+00:00,2026-05-23 18:52:00+00:00,LONG,59481.19,59269.88,4,-0.3553,-0.4953
2026-05-23 19:28:00+00:00,2026-05-23 19:37:00+00:00,LONG,59518.58,59866.94,9,0.5853,0.4453
