,vwap_pullback,ema_breakout,rsi_mean_reversion
2026-04-01 16:20:00+00:00,0.997852381931919,0.9970166719108696,1.0026007278694438
2026-04-01 16:25:00+00:00,0.997852381931919,0.996318760240532,1.0026007278694438
2026-04-01 16:30:00+00:00,0.997852381931919,0.996318760240532,1.0026007278694438
2026-04-01 16:35:00+00:00,0.997852381931919,0.996318760240532,1.0026007278694438
2026-04-01 16:40:00+00:00,0.997852381931919,0.996318760240532,1.0026007278694438
2026-04-01 16:45:00+00:00,0.997852381931919,0.9962792390016939,1.0026007278694438
2026-04-01 16:50:00+00:00,0.997852381931919,0.9974358373782902,1.0026007278694438
2026-04-01 16:55:00+00:00,0.997852381931919,0.9980003359768539,1.0026007278694438
2026-04-01 17:00:00+00:00,0.997852381931919,0.9972498181965823,1.0026007278694438
2026-04-01 17:05:00+00:00,0.997852381931919,0.9972156505862843,1.0026007278694438
2026-04-01 17:10:00+00:00,0.997852381931919,0.998180168535721,1.0026007278694438
2026-04-01 17:15:00+00:00,0.997852381931919,0.9990835199768314,1.0026007278694438
2026-04-01 17:20:00+00:00,0.997852381931919,0.9978316578306211,1.0026007278694438
2026-04-01 17:25:00+00:00,0.997852381931919,0.9967968021378888,1.0026007278694438
2026-04-01 17:30:00+00:00,0.997852381931919,0.9964174301408262,1.0026007278694438
2026-04-01 17:35:00+00:00,0.997852381931919,0.9959535061935821,1.0026007278694438
2026-04-01 17:40:00+00:00,0.997852381931919,0.9943017950128236,1.0026007278694438
2026-04-01 17:45:00+00:00,0.997852381931919,0.9936057837563146,1.0026007278694438
2026-04-01 17:50:00+00:00,0.997852381931919,0.9936057837563146,1.0026007278694438
2026-04-01 17:55:00+00:00,0.997852381931919,0.9936057837563146,1.0026007278694438
2026-04-01 18:00:00+00:00,0.997852381931919,0.9936057837563146,1.0026007278694438
2026-04-01 18:05:00+00:00,0.997852381931919,0.9936057837563146,1.0026007278694438
2026-04-01 18:10:00+00:00,0.997852381931919,0.9936057837563146,1.0026007278694438
2026-04-01 18:15:00+00:00,0.997852381931919,0.9936057837563146,1.0026007278694438
2026-04-01 18:20:00+00:00,0.997852381931919,0.9936057837563146,1.0026007278694438
2026-04-01 18:25:00+00:00,0.997852381931919,0.9936057837563146,1.0026007278694438
2026-04-01 18:30:00+00:00,0.997852381931919,0.9933343781488565,1.0026007278694438
2026-04-01 18:35:00+00:00,0.997852381931919,0.9929523477767538,1.0026007278694438
2026-04-01 18:40:00+00:00,0.997852381931919,0.9913657314032275,1.0026007278694438
2026-04-01 18:45:00+00:00,0.997852381931919,0.991485009711583,1.0026007278694438
2026-04-01 18:50:00+00:00,0.997852381931919,0.9914128772830318,1.0026007278694438
2026-04-01 18:55:00+00:00,0.997852381931919,0.9909202101052261,1.0026007278694438
2026-04-01 19:00:00+00:00,0.997852381931919,0.9921073614786478,1.0026007278694438
2026-04-01 19:05:00+00:00,0.997852381931919,0.991118024203577,1.0026007278694438
2026-04-01 19:10:00+00:00,0.997852381931919,0.9905493382113828,1.0026007278694438
2026-04-01 19:15:00+00:00,0.997852381931919,0.990353759274704,1.0026007278694438
2026-04-01 19:20:00+00:00,0.997852381931919,0.9902832279206409,1.0026007278694438
2026-04-01 19:25:00+00:00,0.997852381931919,0.9914666069341389,1.0026007278694438
2026-04-01 19:30:00+00:00,0.997852381931919,0.9911551922010832,1.0026007278694438
2026-04-01 19:35:00+00:00,0.997852381931919,0.9904525969336951,1.0026007278694438
2026-04-01 19:40:00+00:00,0.997852381931919,0.9897592801158415,1.0026007278694438
2026-04-01 19:45:00+00:00,0.997852381931919,0.9897592801158415,1.0026007278694438
2026-04-01 19:50:00+00:00,0.997852381931919,0.9897592801158415,1.0026007278694438
2026-04-01 19:55:00+00:00,0.997852381931919,0.9897592801158415,1.0026007278694438
2026-04-02 13:30:00+00:00,0.997852381931919,0.9897592801158415,1.0026007278694438
2026-04-02 13:35:00+00:00,0.997852381931919,0.9886422025738609,1.0023286577072767
2026-04-02 13:40:00+00:00,0.997852381931919,0.9902154133626657,1.000733667877662
2026-04-02 13:45:00+00:00,0.997852381931919,0.990379868613037,1.0005674657526649
2026-04-02 13:50:00+00:00,0.997852381931919,0.9887727770420127,1.0021910887597683
2026-04-02 13:55:00+00:00,0.997852381931919,0.9875566158330034,1.0034237540944781
2026-04-02 14:00:00+00:00,0.997852381931919,0.9875404760380655,1.0034401532085817
2026-04-02 14:05:00+00:00,0.997852381931919,0.9864803102991095,1.0045173879117024
2026-04-02 14:10:00+00:00,0.997852381931919,0.9869063589154057,1.004083549305197
2026-04-02 14:15:00+00:00,0.997852381931919,0.9872268779163805,1.0037574516433354
2026-04-02 14:20:00+00:00,0.997852381931919,0.98794826259791,1.0030239877701526
2026-04-02 14:25:00+00:00,0.997852381931919,0.9881413571417159,1.002827946675009
2026-04-02 14:30:00+00:00,0.997852381931919,0.9880814860174612,1.0028887076543644
2026-04-02 14:35:00+00:00,0.997852381931919,0.9873045957210774,1.003677240297021
2026-04-02 14:40:00+00:00,0.997852381931919,0.9868664074461231,1.004122695124683
2026-04-02 14:45:00+00:00,0.997852381931919,0.9879828159790687,1.0029867651381081
2026-04-02 14:50:00+00:00,0.997852381931919,0.9878279681465698,1.0031439645590847
2026-04-02 14:55:00+00:00,0.997852381931919,0.9884804713738605,1.002481344451719
2026-04-02 15:00:00+00:00,0.997852381931919,0.9881604133856419,1.002805935752836
2026-04-02 15:05:00+00:00,0.997852381931919,0.9884737086831197,1.0024879971067435
2026-04-02 15:10:00+00:00,0.997852381931919,0.9880391082986534,1.0029287591271576
2026-04-02 15:15:00+00:00,0.997852381931919,0.9875852376718973,1.003389469538996
2026-04-02 15:20:00+00:00,0.997852381931919,0.9878798700373204,1.0030901222000788
2026-04-02 15:25:00+00:00,0.997852381931919,0.9878605060847131,1.0031097842968337
2026-04-02 15:30:00+00:00,0.997852381931919,0.9867668215257145,1.004220351705196
2026-04-02 15:35:00+00:00,0.997852381931919,0.9860760847506465,1.0035173974590024
2026-04-02 15:40:00+00:00,0.997852381931919,0.9860760847506465,1.0035173974590024
2026-04-02 15:45:00+00:00,0.997852381931919,0.9860760847506465,1.0035173974590024
2026-04-02 15:50:00+00:00,0.997852381931919,0.9860760847506465,1.0035173974590024
2026-04-02 15:55:00+00:00,0.997852381931919,0.9860760847506465,1.0035173974590024
2026-04-02 16:00:00+00:00,0.997852381931919,0.9860760847506465,1.0035173974590024
2026-04-02 16:05:00+00:00,0.997852381931919,0.9860760847506465,1.0035173974590024
2026-04-02 16:10:00+00:00,0.997852381931919,0.9835815779376177,1.0035173974590024
2026-04-02 16:15:00+00:00,0.997852381931919,0.9829184515051346,1.0035173974590024
2026-04-02 16:20:00+00:00,0.997852381931919,0.982230408589081,1.0035173974590024
2026-04-02 16:25:00+00:00,0.997852381931919,0.982230408589081,1.0035173974590024
2026-04-02 16:30:00+00:00,0.997852381931919,0.982230408589081,1.0035173974590024
2026-04-02 16:35:00+00:00,0.997852381931919,0.9816403902296209,1.0035173974590024
2026-04-02 16:40:00+00:00,0.997852381931919,0.9843103032869553,1.0035173974590024
2026-04-02 16:45:00+00:00,0.997852381931919,0.9850616248023407,1.0035173974590024
2026-04-02 16:50:00+00:00,0.997852381931919,0.9842358249377842,1.0035173974590024
2026-04-02 16:55:00+00:00,0.997852381931919,0.984303573246297,1.0035173974590024
2026-04-02 17:00:00+00:00,0.997852381931919,0.9852474581656937,1.0035173974590024
2026-04-02 17:05:00+00:00,0.997852381931919,0.9853318079730113,1.0035173974590024
2026-04-02 17:10:00+00:00,0.997852381931919,0.9840992402453735,1.0035173974590024
2026-04-02 17:15:00+00:00,0.997852381931919,0.9864790146906047,1.0035173974590024
2026-04-02 17:20:00+00:00,0.997852381931919,0.9899504999142779,1.0035173974590024
2026-04-02 17:25:00+00:00,0.997852381931919,0.9884194548642773,1.0035173974590024
2026-04-02 17:30:00+00:00,0.997852381931919,0.9871897373669419,1.0035173974590024
2026-04-02 17:35:00+00:00,0.997852381931919,0.9853995950568032,1.0035173974590024
2026-04-02 17:40:00+00:00,0.997852381931919,0.984210868123541,1.0035173974590024
2026-04-02 17:45:00+00:00,0.997852381931919,0.9835427495923158,1.0035173974590024
2026-04-02 17:50:00+00:00,0.997852381931919,0.9828542696676011,1.0035173974590024
2026-04-02 17:55:00+00:00,0.997852381931919,0.9828542696676011,1.0035173974590024
2026-04-02 18:00:00+00:00,0.997852381931919,0.9828542696676011,1.0035173974590024
2026-04-02 18:05:00+00:00,0.997852381931919,0.9828542696676011,1.0035173974590024
2026-04-02 18:10:00+00:00,0.997852381931919,0.9828542696676011,1.0035173974590024
2026-04-02 18:15:00+00:00,0.997852381931919,0.9828542696676011,1.0035173974590024
2026-04-02 18:20:00+00:00,0.997852381931919,0.9828542696676011,1.0035173974590024
2026-04-02 18:25:00+00:00,0.997852381931919,0.9828542696676011,1.0035173974590024
2026-04-02 18:30:00+00:00,0.997852381931919,0.9828542696676011,1.0035173974590024
2026-04-02 18:35:00+00:00,0.997852381931919,0.9828542696676011,1.0035173974590024
2026-04-02 18:40:00+00:00,0.997852381931919,0.9812243291588992,1.0035173974590024
2026-04-02 18:45:00+00:00,0.997852381931919,0.979492908230938,1.0035173974590024
2026-04-02 18:50:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-02 18:55:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-02 19:00:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-02 19:05:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-02 19:10:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-02 19:15:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-02 19:20:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-02 19:25:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-02 19:30:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-02 19:35:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-02 19:40:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-02 19:45:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-02 19:50:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-02 19:55:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-03 13:30:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-03 13:35:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-03 13:40:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-03 13:45:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-03 13:50:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-03 13:55:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-03 14:00:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-03 14:05:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-03 14:10:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-03 14:15:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-03 14:20:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-03 14:25:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-03 14:30:00+00:00,0.997852381931919,0.9788072631951763,1.0035173974590024
2026-04-03 14:35:00+00:00,0.997852381931919,0.9771913045700497,1.0035173974590024
2026-04-03 14:40:00+00:00,0.997852381931919,0.9776443739978483,1.0035173974590024
2026-04-03 14:45:00+00:00,0.997852381931919,0.9786368509725012,1.0035173974590024
2026-04-03 14:50:00+00:00,0.997852381931919,0.978239240979154,1.0035173974590024
2026-04-03 14:55:00+00:00,0.997852381931919,0.97676425765754,1.0035173974590024
2026-04-03 15:00:00+00:00,0.997852381931919,0.9764553757707934,1.0035173974590024
2026-04-03 15:05:00+00:00,0.997852381931919,0.9765790732858874,1.0035173974590024
2026-04-03 15:10:00+00:00,0.997852381931919,0.9766705520495021,1.0035173974590024
2026-04-03 15:15:00+00:00,0.997852381931919,0.9784587943533793,1.0035173974590024
2026-04-03 15:20:00+00:00,0.997852381931919,0.9792516117104796,1.0035173974590024
2026-04-03 15:25:00+00:00,0.997852381931919,0.9790177134059374,1.0035173974590024
2026-04-03 15:30:00+00:00,0.997852381931919,0.9784425950447222,1.0035173974590024
2026-04-03 15:35:00+00:00,0.997852381931919,0.9780852512513787,1.0035173974590024
2026-04-03 15:40:00+00:00,0.997852381931919,0.9775033697625918,1.0035173974590024
2026-04-03 15:45:00+00:00,0.997852381931919,0.9758000477688956,1.0035173974590024
2026-04-03 15:50:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 15:55:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 16:00:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 16:05:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 16:10:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 16:15:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 16:20:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 16:25:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 16:30:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 16:35:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 16:40:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 16:45:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 16:50:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 16:55:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 17:00:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 17:05:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 17:10:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 17:15:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 17:20:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 17:25:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 17:30:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 17:35:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 17:40:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 17:45:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 17:50:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 17:55:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 18:00:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 18:05:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 18:10:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 18:15:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 18:20:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 18:25:00+00:00,0.997852381931919,0.9751169877354574,1.0035173974590024
2026-04-03 18:30:00+00:00,0.997852381931919,0.9739394616016096,1.0035173974590024
2026-04-03 18:35:00+00:00,0.997852381931919,0.9725568112022649,1.0035173974590024
2026-04-03 18:40:00+00:00,0.997852381931919,0.9737113355021033,1.0035173974590024
2026-04-03 18:45:00+00:00,0.997852381931919,0.9759092997779457,1.0035173974590024
2026-04-03 18:50:00+00:00,0.997852381931919,0.9756667829969686,1.0035173974590024
2026-04-03 18:55:00+00:00,0.997852381931919,0.9764344818600411,1.0035173974590024
2026-04-03 19:00:00+00:00,0.997852381931919,0.9771427735515849,1.0035173974590024
2026-04-03 19:05:00+00:00,0.997852381931919,0.9779463644009675,1.0035173974590024
2026-04-03 19:10:00+00:00,0.997852381931919,0.9784171741783003,1.0035173974590024
2026-04-03 19:15:00+00:00,0.997852381931919,0.9777630694163966,1.0035173974590024
2026-04-03 19:20:00+00:00,0.997852381931919,0.9778017819348701,1.0035173974590024
2026-04-03 19:25:00+00:00,0.997852381931919,0.9783619393808785,1.0035173974590024
2026-04-03 19:30:00+00:00,0.997852381931919,0.9754616703170508,1.0035173974590024
2026-04-03 19:35:00+00:00,0.997852381931919,0.9760581175089728,1.0035173974590024
2026-04-03 19:40:00+00:00,0.997852381931919,0.9768147087069329,1.0035173974590024
2026-04-03 19:45:00+00:00,0.997852381931919,0.9759633816739512,1.0035173974590024
2026-04-03 19:50:00+00:00,0.997852381931919,0.9758391120473854,1.0035173974590024
2026-04-03 19:55:00+00:00,0.997852381931919,0.975713115633578,1.0035173974590024
2026-04-06 13:30:00+00:00,0.997852381931919,0.9715277507200482,1.0035173974590024
2026-04-06 13:35:00+00:00,0.9952982711631491,0.9708476812945441,1.0035173974590024
2026-04-06 13:40:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 13:45:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 13:50:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 13:55:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 14:00:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 14:05:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 14:10:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 14:15:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 14:20:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 14:25:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 14:30:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 14:35:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 14:40:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 14:45:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 14:50:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 14:55:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 15:00:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 15:05:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 15:10:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 15:15:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 15:20:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 15:25:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 15:30:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 15:35:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 15:40:00+00:00,0.9946015623733349,0.9708476812945441,1.0035173974590024
2026-04-06 15:45:00+00:00,0.9942120488934291,0.9708476812945441,1.0035173974590024
2026-04-06 15:50:00+00:00,0.9934215743086797,0.9708476812945441,1.0035173974590024
2026-04-06 15:55:00+00:00,0.9919633140001751,0.9708476812945441,1.0035173974590024
2026-04-06 16:00:00+00:00,0.991268939680375,0.9708476812945441,1.0035173974590024
2026-04-06 16:05:00+00:00,0.991268939680375,0.9708476812945441,1.0035173974590024
2026-04-06 16:10:00+00:00,0.991268939680375,0.9708476812945441,1.0035173974590024
2026-04-06 16:15:00+00:00,0.991268939680375,0.9708476812945441,1.0035173974590024
2026-04-06 16:20:00+00:00,0.991268939680375,0.9708476812945441,1.0035173974590024
2026-04-06 16:25:00+00:00,0.991268939680375,0.9708476812945441,1.0035173974590024
2026-04-06 16:30:00+00:00,0.991268939680375,0.9708476812945441,1.0035173974590024
2026-04-06 16:35:00+00:00,0.991268939680375,0.9708476812945441,1.0035173974590024
2026-04-06 16:40:00+00:00,0.991268939680375,0.9708476812945441,1.0035173974590024
2026-04-06 16:45:00+00:00,0.991268939680375,0.9708476812945441,1.0035173974590024
2026-04-06 16:50:00+00:00,0.991268939680375,0.9708476812945441,1.0035173974590024
2026-04-06 16:55:00+00:00,0.991268939680375,0.9708476812945441,1.0035173974590024
2026-04-06 17:00:00+00:00,0.9919328254723436,0.9708476812945441,1.0035173974590024
2026-04-06 17:05:00+00:00,0.9924594368992004,0.9708476812945441,1.0035173974590024
2026-04-06 17:10:00+00:00,0.9920825439990336,0.9697994022216597,1.0035173974590024
2026-04-06 17:15:00+00:00,0.9922815602810113,0.9699939484037913,1.0035173974590024
2026-04-06 17:20:00+00:00,0.9922963705379688,0.9700084260079291,1.0035173974590024
2026-04-06 17:25:00+00:00,0.9900501445594938,0.967812652456266,1.0035173974590024
2026-04-06 17:30:00+00:00,0.9897120974260502,0.9671351835995466,1.0035173974590024
2026-04-06 17:35:00+00:00,0.9909135191763295,0.9671351835995466,1.0035173974590024
2026-04-06 17:40:00+00:00,0.9915797387308282,0.9671351835995466,1.0035173974590024
2026-04-06 17:45:00+00:00,0.9899046758206974,0.9671351835995466,1.0035173974590024
2026-04-06 17:50:00+00:00,0.9911815241870947,0.9671351835995466,1.0035173974590024
2026-04-06 17:55:00+00:00,0.9914917644054746,0.9671351835995466,1.0035173974590024
2026-04-06 18:00:00+00:00,0.9927889216325722,0.9671351835995466,1.0035173974590024
2026-04-06 18:05:00+00:00,0.9922423186378754,0.9671351835995466,1.0035173974590024
2026-04-06 18:10:00+00:00,0.9927698294728056,0.9671351835995466,1.0035173974590024
2026-04-06 18:15:00+00:00,0.9910049901128583,0.9671351835995466,1.0035173974590024
2026-04-06 18:20:00+00:00,0.9928434037872718,0.9671351835995466,1.0035173974590024
2026-04-06 18:25:00+00:00,0.9933705003353149,0.9671351835995466,1.0035173974590024
2026-04-06 18:30:00+00:00,0.9919270649243761,0.9671351835995466,1.0035173974590024
2026-04-06 18:35:00+00:00,0.992210235413541,0.9671351835995466,1.0035173974590024
2026-04-06 18:40:00+00:00,0.9926026772723016,0.9671351835995466,1.0035173974590024
2026-04-06 18:45:00+00:00,0.9919783020119445,0.9671351835995466,1.0035173974590024
2026-04-06 18:50:00+00:00,0.992168620918395,0.9671351835995466,1.0035173974590024
